script-file,Search Options,iteration,input,max-witness-size,error-output,time,status,mem-per-cpu,width,cpus-per-task,max-rss,ntasks-per-node,all-states,finish,ChromaticNumber,error,ntasks,account,job-name, Search Type,job-id,command,start,conjecture-status,Flags,elapsed
/cluster/projects/nn9535k/farhad/2021/15dec/chromatic-number/main-script/job-generation/../../jobs/58085644.sh, ,14,../../inputs/ChromaticNumber_5,855,Error,1-00:00:00,DONE,16G, pw = 6,1,3936K,1,309,16 16:18:39 CET 2021,5,"slurmstepd: error: *** JOB 4660845 ON c3-54 CANCELLED AT 2021-12-16T16:18:37 DUE TO TIME LIMIT ***
",1,NN9535K,58085644,IsomorphismBreadthFirstSearch,4660845,/cluster/home/farhadvadiee/2021/15dec/chromatic-number/Build/./treewidzard -search   pw = 6  -pl    IsomorphismBreadthFirstSearch ../../inputs/ChromaticNumber_5.txt > /cluster/projects/nn9535k/farhad/2021/15dec/chromatic-number/main-script/job-generation/../../program-outputs/58085644.txt,Wed Dec 15 16:18:36 CET 2021,Not Finished, -pl ,1-00:00:02
/cluster/projects/nn9535k/farhad/2021/15dec/chromatic-number/main-script/job-generation/../../jobs/58085648.sh,-premise,14,../../inputs/ChromaticNumber_5,855,Error,1-00:00:00,DONE,16G, pw = 6,1,939304K,1,384102,16 16:18:39 CET 2021,5,"slurmstepd: error: *** JOB 4660846 ON c3-54 CANCELLED AT 2021-12-16T16:18:37 DUE TO TIME LIMIT ***
",1,NN9535K,58085648,BreadthFirstSearch,4660846,/cluster/home/farhadvadiee/2021/15dec/chromatic-number/Build/./treewidzard -search   pw = 6  -pl  -premise BreadthFirstSearch ../../inputs/ChromaticNumber_5.txt > /cluster/projects/nn9535k/farhad/2021/15dec/chromatic-number/main-script/job-generation/../../program-outputs/58085648.txt,Wed Dec 15 16:18:36 CET 2021,Not Finished, -pl ,1-00:00:02
/cluster/projects/nn9535k/farhad/2021/15dec/chromatic-number/main-script/job-generation/../../jobs/58085652.sh,-premise,14,../../inputs/ChromaticNumber_5,855,Error,1-00:00:00,DONE,16G, pw = 6,1,3940K,1,309,16 16:18:38 CET 2021,5,"slurmstepd: error: *** JOB 4660847 ON c3-54 CANCELLED AT 2021-12-16T16:18:37 DUE TO TIME LIMIT ***
",1,NN9535K,58085652,IsomorphismBreadthFirstSearch,4660847,/cluster/home/farhadvadiee/2021/15dec/chromatic-number/Build/./treewidzard -search   pw = 6  -pl  -premise IsomorphismBreadthFirstSearch ../../inputs/ChromaticNumber_5.txt > /cluster/projects/nn9535k/farhad/2021/15dec/chromatic-number/main-script/job-generation/../../program-outputs/58085652.txt,Wed Dec 15 16:18:36 CET 2021,Not Finished, -pl ,1-00:00:02
/cluster/projects/nn9535k/farhad/2021/15dec/chromatic-number/main-script/job-generation/../../jobs/58085656.sh, ,11,../../inputs/ChromaticNumber_5,3845,Error,1-00:00:00,DONE,32G, pw = 7,1,766304K,1,254972,16 16:18:38 CET 2021,5,"slurmstepd: error: *** JOB 4660848 ON c3-54 CANCELLED AT 2021-12-16T16:18:37 DUE TO TIME LIMIT ***
",1,NN9535K,58085656,BreadthFirstSearch,4660848,/cluster/home/farhadvadiee/2021/15dec/chromatic-number/Build/./treewidzard -search   pw = 7  -pl    BreadthFirstSearch ../../inputs/ChromaticNumber_5.txt > /cluster/projects/nn9535k/farhad/2021/15dec/chromatic-number/main-script/job-generation/../../program-outputs/58085656.txt,Wed Dec 15 16:18:36 CET 2021,Not Finished, -pl ,1-00:00:02
/cluster/projects/nn9535k/farhad/2021/15dec/chromatic-number/main-script/job-generation/../../jobs/58085660.sh, ,8,../../inputs/ChromaticNumber_5,3845,Error,1-00:00:00,DONE,32G, pw = 7,1,12276K,1,32,16 16:18:39 CET 2021,5,"slurmstepd: error: *** JOB 4660849 ON c3-54 CANCELLED AT 2021-12-16T16:18:37 DUE TO TIME LIMIT ***
",1,NN9535K,58085660,IsomorphismBreadthFirstSearch,4660849,/cluster/home/farhadvadiee/2021/15dec/chromatic-number/Build/./treewidzard -search   pw = 7  -pl    IsomorphismBreadthFirstSearch ../../inputs/ChromaticNumber_5.txt > /cluster/projects/nn9535k/farhad/2021/15dec/chromatic-number/main-script/job-generation/../../program-outputs/58085660.txt,Wed Dec 15 16:18:36 CET 2021,Not Finished, -pl ,1-00:00:02
/cluster/projects/nn9535k/farhad/2021/15dec/chromatic-number/main-script/job-generation/../../jobs/58085664.sh,-premise,11,../../inputs/ChromaticNumber_5,3845,Error,1-00:00:00,DONE,32G, pw = 7,1,766296K,1,254972,16 16:18:38 CET 2021,5,"slurmstepd: error: *** JOB 4660850 ON c3-50 CANCELLED AT 2021-12-16T16:18:37 DUE TO TIME LIMIT ***
",1,NN9535K,58085664,BreadthFirstSearch,4660850,/cluster/home/farhadvadiee/2021/15dec/chromatic-number/Build/./treewidzard -search   pw = 7  -pl  -premise BreadthFirstSearch ../../inputs/ChromaticNumber_5.txt > /cluster/projects/nn9535k/farhad/2021/15dec/chromatic-number/main-script/job-generation/../../program-outputs/58085664.txt,Wed Dec 15 16:18:36 CET 2021,Not Finished, -pl ,1-00:00:02
/cluster/projects/nn9535k/farhad/2021/15dec/chromatic-number/main-script/job-generation/../../jobs/58085669.sh,-premise,8,../../inputs/ChromaticNumber_5,3845,Error,1-00:00:00,DONE,32G, pw = 7,1,12272K,1,32,16 16:18:39 CET 2021,5,"slurmstepd: error: *** JOB 4660851 ON c3-50 CANCELLED AT 2021-12-16T16:18:37 DUE TO TIME LIMIT ***
",1,NN9535K,58085669,IsomorphismBreadthFirstSearch,4660851,/cluster/home/farhadvadiee/2021/15dec/chromatic-number/Build/./treewidzard -search   pw = 7  -pl  -premise IsomorphismBreadthFirstSearch ../../inputs/ChromaticNumber_5.txt > /cluster/projects/nn9535k/farhad/2021/15dec/chromatic-number/main-script/job-generation/../../program-outputs/58085669.txt,Wed Dec 15 16:18:36 CET 2021,Not Finished, -pl ,1-00:00:02
/cluster/projects/nn9535k/farhad/2021/15dec/chromatic-number/main-script/job-generation/../../jobs/58085673.sh, ,4,../../inputs/ChromaticNumber_6,2,,1-00:00:00,DONE,16G, pw = 1,1,0,1,5,15 16:18:38 CET 2021,6,,1,NN9535K,58085673,BreadthFirstSearch,4660852,/cluster/home/farhadvadiee/2021/15dec/chromatic-number/Build/./treewidzard -search   pw = 1  -pl    BreadthFirstSearch ../../inputs/ChromaticNumber_6.txt > /cluster/projects/nn9535k/farhad/2021/15dec/chromatic-number/main-script/job-generation/../../program-outputs/58085673.txt,Wed Dec 15 16:18:36 CET 2021,"Conjecture: Satisfied
", -pl ,00:00:02
/cluster/projects/nn9535k/farhad/2021/15dec/chromatic-number/main-script/job-generation/../../jobs/58085679.sh, ,5,../../inputs/ChromaticNumber_6,2,,1-00:00:00,DONE,16G, pw = 1,1,0,1,4,15 16:18:38 CET 2021,6,,1,NN9535K,58085679,IsomorphismBreadthFirstSearch,4660853,/cluster/home/farhadvadiee/2021/15dec/chromatic-number/Build/./treewidzard -search   pw = 1  -pl    IsomorphismBreadthFirstSearch ../../inputs/ChromaticNumber_6.txt > /cluster/projects/nn9535k/farhad/2021/15dec/chromatic-number/main-script/job-generation/../../program-outputs/58085679.txt,Wed Dec 15 16:18:36 CET 2021,"Conjecture: Satisfied
", -pl ,00:00:02
/cluster/projects/nn9535k/farhad/2021/15dec/chromatic-number/main-script/job-generation/../../jobs/58085683.sh,-premise,4,../../inputs/ChromaticNumber_6,2,,1-00:00:00,DONE,16G, pw = 1,1,0,1,5,15 16:18:38 CET 2021,6,,1,NN9535K,58085683,BreadthFirstSearch,4660854,/cluster/home/farhadvadiee/2021/15dec/chromatic-number/Build/./treewidzard -search   pw = 1  -pl  -premise BreadthFirstSearch ../../inputs/ChromaticNumber_6.txt > /cluster/projects/nn9535k/farhad/2021/15dec/chromatic-number/main-script/job-generation/../../program-outputs/58085683.txt,Wed Dec 15 16:18:36 CET 2021,"Conjecture: Satisfied
", -pl ,00:00:02
/cluster/projects/nn9535k/farhad/2021/15dec/chromatic-number/main-script/job-generation/../../jobs/58085687.sh,-premise,5,../../inputs/ChromaticNumber_6,2,,1-00:00:00,DONE,16G, pw = 1,1,0,1,4,15 16:18:39 CET 2021,6,,1,NN9535K,58085687,IsomorphismBreadthFirstSearch,4660855,/cluster/home/farhadvadiee/2021/15dec/chromatic-number/Build/./treewidzard -search   pw = 1  -pl  -premise IsomorphismBreadthFirstSearch ../../inputs/ChromaticNumber_6.txt > /cluster/projects/nn9535k/farhad/2021/15dec/chromatic-number/main-script/job-generation/../../program-outputs/58085687.txt,Wed Dec 15 16:18:36 CET 2021,"Conjecture: Satisfied
", -pl ,00:00:02
/cluster/projects/nn9535k/farhad/2021/15dec/chromatic-number/main-script/job-generation/../../jobs/58085692.sh, ,7,../../inputs/ChromaticNumber_6,5,,1-00:00:00,DONE,16G, pw = 2,1,0,1,18,15 16:18:37 CET 2021,6,,1,NN9535K,58085692,BreadthFirstSearch,4660856,/cluster/home/farhadvadiee/2021/15dec/chromatic-number/Build/./treewidzard -search   pw = 2  -pl    BreadthFirstSearch ../../inputs/ChromaticNumber_6.txt > /cluster/projects/nn9535k/farhad/2021/15dec/chromatic-number/main-script/job-generation/../../program-outputs/58085692.txt,Wed Dec 15 16:18:36 CET 2021,"Conjecture: Satisfied
", -pl ,00:00:02
/cluster/projects/nn9535k/farhad/2021/15dec/chromatic-number/main-script/job-generation/../../jobs/58085696.sh, ,9,../../inputs/ChromaticNumber_6,5,,1-00:00:00,DONE,16G, pw = 2,1,0,1,8,15 16:18:38 CET 2021,6,,1,NN9535K,58085696,IsomorphismBreadthFirstSearch,4660857,/cluster/home/farhadvadiee/2021/15dec/chromatic-number/Build/./treewidzard -search   pw = 2  -pl    IsomorphismBreadthFirstSearch ../../inputs/ChromaticNumber_6.txt > /cluster/projects/nn9535k/farhad/2021/15dec/chromatic-number/main-script/job-generation/../../program-outputs/58085696.txt,Wed Dec 15 16:18:36 CET 2021,"Conjecture: Satisfied
", -pl ,00:00:02
/cluster/projects/nn9535k/farhad/2021/15dec/chromatic-number/main-script/job-generation/../../jobs/58085700.sh,-premise,7,../../inputs/ChromaticNumber_6,5,,1-00:00:00,DONE,16G, pw = 2,1,0,1,18,15 16:18:38 CET 2021,6,,1,NN9535K,58085700,BreadthFirstSearch,4660858,/cluster/home/farhadvadiee/2021/15dec/chromatic-number/Build/./treewidzard -search   pw = 2  -pl  -premise BreadthFirstSearch ../../inputs/ChromaticNumber_6.txt > /cluster/projects/nn9535k/farhad/2021/15dec/chromatic-number/main-script/job-generation/../../program-outputs/58085700.txt,Wed Dec 15 16:18:36 CET 2021,"Conjecture: Satisfied
", -pl ,00:00:02
/cluster/projects/nn9535k/farhad/2021/15dec/chromatic-number/main-script/job-generation/../../jobs/58085704.sh,-premise,9,../../inputs/ChromaticNumber_6,5,,1-00:00:00,DONE,16G, pw = 2,1,0,1,8,15 16:18:39 CET 2021,6,,1,NN9535K,58085704,IsomorphismBreadthFirstSearch,4660859,/cluster/home/farhadvadiee/2021/15dec/chromatic-number/Build/./treewidzard -search   pw = 2  -pl  -premise IsomorphismBreadthFirstSearch ../../inputs/ChromaticNumber_6.txt > /cluster/projects/nn9535k/farhad/2021/15dec/chromatic-number/main-script/job-generation/../../program-outputs/58085704.txt,Wed Dec 15 16:18:36 CET 2021,"Conjecture: Satisfied
", -pl ,00:00:02
/cluster/projects/nn9535k/farhad/2021/15dec/chromatic-number/main-script/job-generation/../../jobs/58085708.sh, ,11,../../inputs/ChromaticNumber_6,15,,1-00:00:00,DONE,32G, pw = 3,1,0,1,113,15 16:18:39 CET 2021,6,,1,NN9535K,58085708,BreadthFirstSearch,4660860,/cluster/home/farhadvadiee/2021/15dec/chromatic-number/Build/./treewidzard -search   pw = 3  -pl    BreadthFirstSearch ../../inputs/ChromaticNumber_6.txt > /cluster/projects/nn9535k/farhad/2021/15dec/chromatic-number/main-script/job-generation/../../program-outputs/58085708.txt,Wed Dec 15 16:18:36 CET 2021,"Conjecture: Satisfied
", -pl ,00:00:03
/cluster/projects/nn9535k/farhad/2021/15dec/chromatic-number/main-script/job-generation/../../jobs/58085712.sh, ,14,../../inputs/ChromaticNumber_6,15,,1-00:00:00,DONE,32G, pw = 3,1,0,1,19,15 16:18:39 CET 2021,6,,1,NN9535K,58085712,IsomorphismBreadthFirstSearch,4660861,/cluster/home/farhadvadiee/2021/15dec/chromatic-number/Build/./treewidzard -search   pw = 3  -pl    IsomorphismBreadthFirstSearch ../../inputs/ChromaticNumber_6.txt > /cluster/projects/nn9535k/farhad/2021/15dec/chromatic-number/main-script/job-generation/../../program-outputs/58085712.txt,Wed Dec 15 16:18:36 CET 2021,"Conjecture: Satisfied
", -pl ,00:00:03
/cluster/projects/nn9535k/farhad/2021/15dec/chromatic-number/main-script/job-generation/../../jobs/58085716.sh,-premise,11,../../inputs/ChromaticNumber_6,15,,1-00:00:00,DONE,32G, pw = 3,1,0,1,113,15 16:18:37 CET 2021,6,,1,NN9535K,58085716,BreadthFirstSearch,4660862,/cluster/home/farhadvadiee/2021/15dec/chromatic-number/Build/./treewidzard -search   pw = 3  -pl  -premise BreadthFirstSearch ../../inputs/ChromaticNumber_6.txt > /cluster/projects/nn9535k/farhad/2021/15dec/chromatic-number/main-script/job-generation/../../program-outputs/58085716.txt,Wed Dec 15 16:18:36 CET 2021,"Conjecture: Satisfied
", -pl ,00:00:01
/cluster/projects/nn9535k/farhad/2021/15dec/chromatic-number/main-script/job-generation/../../jobs/58085721.sh,-premise,14,../../inputs/ChromaticNumber_6,15,,1-00:00:00,DONE,32G, pw = 3,1,0,1,19,15 16:18:37 CET 2021,6,,1,NN9535K,58085721,IsomorphismBreadthFirstSearch,4660863,/cluster/home/farhadvadiee/2021/15dec/chromatic-number/Build/./treewidzard -search   pw = 3  -pl  -premise IsomorphismBreadthFirstSearch ../../inputs/ChromaticNumber_6.txt > /cluster/projects/nn9535k/farhad/2021/15dec/chromatic-number/main-script/job-generation/../../program-outputs/58085721.txt,Wed Dec 15 16:18:36 CET 2021,"Conjecture: Satisfied
", -pl ,00:00:01
/cluster/projects/nn9535k/farhad/2021/15dec/chromatic-number/main-script/job-generation/../../jobs/58085725.sh, ,16,../../inputs/ChromaticNumber_6,52,,1-00:00:00,DONE,32G, pw = 4,1,0,1,1450,15 16:18:47 CET 2021,6,,1,NN9535K,58085725,BreadthFirstSearch,4660864,/cluster/home/farhadvadiee/2021/15dec/chromatic-number/Build/./treewidzard -search   pw = 4  -pl    BreadthFirstSearch ../../inputs/ChromaticNumber_6.txt > /cluster/projects/nn9535k/farhad/2021/15dec/chromatic-number/main-script/job-generation/../../program-outputs/58085725.txt,Wed Dec 15 16:18:36 CET 2021,"Conjecture: Satisfied
", -pl ,00:00:11
/cluster/projects/nn9535k/farhad/2021/15dec/chromatic-number/main-script/job-generation/../../jobs/58085729.sh, ,20,../../inputs/ChromaticNumber_6,52,,1-00:00:00,DONE,32G, pw = 4,1,0,1,53,15 16:18:53 CET 2021,6,,1,NN9535K,58085729,IsomorphismBreadthFirstSearch,4660865,/cluster/home/farhadvadiee/2021/15dec/chromatic-number/Build/./treewidzard -search   pw = 4  -pl    IsomorphismBreadthFirstSearch ../../inputs/ChromaticNumber_6.txt > /cluster/projects/nn9535k/farhad/2021/15dec/chromatic-number/main-script/job-generation/../../program-outputs/58085729.txt,Wed Dec 15 16:18:36 CET 2021,"Conjecture: Satisfied
", -pl ,00:00:17
/cluster/projects/nn9535k/farhad/2021/15dec/chromatic-number/main-script/job-generation/../../jobs/58085733.sh,-premise,16,../../inputs/ChromaticNumber_6,52,,1-00:00:00,DONE,32G, pw = 4,1,0,1,1450,15 16:18:47 CET 2021,6,,1,NN9535K,58085733,BreadthFirstSearch,4660866,/cluster/home/farhadvadiee/2021/15dec/chromatic-number/Build/./treewidzard -search   pw = 4  -pl  -premise BreadthFirstSearch ../../inputs/ChromaticNumber_6.txt > /cluster/projects/nn9535k/farhad/2021/15dec/chromatic-number/main-script/job-generation/../../program-outputs/58085733.txt,Wed Dec 15 16:18:36 CET 2021,"Conjecture: Satisfied
", -pl ,00:00:12
/cluster/projects/nn9535k/farhad/2021/15dec/chromatic-number/main-script/job-generation/../../jobs/58085737.sh,-premise,20,../../inputs/ChromaticNumber_6,52,,1-00:00:00,DONE,32G, pw = 4,1,0,1,53,15 16:18:53 CET 2021,6,,1,NN9535K,58085737,IsomorphismBreadthFirstSearch,4660867,/cluster/home/farhadvadiee/2021/15dec/chromatic-number/Build/./treewidzard -search   pw = 4  -pl  -premise IsomorphismBreadthFirstSearch ../../inputs/ChromaticNumber_6.txt > /cluster/projects/nn9535k/farhad/2021/15dec/chromatic-number/main-script/job-generation/../../program-outputs/58085737.txt,Wed Dec 15 16:18:36 CET 2021,"Conjecture: Satisfied
", -pl ,00:00:17
/cluster/projects/nn9535k/farhad/2021/15dec/chromatic-number/main-script/job-generation/../../jobs/58085741.sh, ,22,../../inputs/ChromaticNumber_6,203,,1-00:00:00,DONE,32G, pw = 5,1,41556K,1,40069,15 16:46:25 CET 2021,6,,1,NN9535K,58085741,BreadthFirstSearch,4660868,/cluster/home/farhadvadiee/2021/15dec/chromatic-number/Build/./treewidzard -search   pw = 5  -pl    BreadthFirstSearch ../../inputs/ChromaticNumber_6.txt > /cluster/projects/nn9535k/farhad/2021/15dec/chromatic-number/main-script/job-generation/../../program-outputs/58085741.txt,Wed Dec 15 16:18:36 CET 2021,"Conjecture: Satisfied
", -pl ,00:27:50
/cluster/projects/nn9535k/farhad/2021/15dec/chromatic-number/main-script/job-generation/../../jobs/58085746.sh, ,27,../../inputs/ChromaticNumber_6,203,,1-00:00:00,DONE,32G, pw = 5,1,1836K,1,209,15 16:44:25 CET 2021,6,,1,NN9535K,58085746,IsomorphismBreadthFirstSearch,4660869,/cluster/home/farhadvadiee/2021/15dec/chromatic-number/Build/./treewidzard -search   pw = 5  -pl    IsomorphismBreadthFirstSearch ../../inputs/ChromaticNumber_6.txt > /cluster/projects/nn9535k/farhad/2021/15dec/chromatic-number/main-script/job-generation/../../program-outputs/58085746.txt,Wed Dec 15 16:18:36 CET 2021,"Conjecture: Satisfied
", -pl ,00:25:50
/cluster/projects/nn9535k/farhad/2021/15dec/chromatic-number/main-script/job-generation/../../jobs/58085750.sh,-premise,22,../../inputs/ChromaticNumber_6,203,,1-00:00:00,DONE,32G, pw = 5,1,41464K,1,40069,15 16:46:32 CET 2021,6,,1,NN9535K,58085750,BreadthFirstSearch,4660870,/cluster/home/farhadvadiee/2021/15dec/chromatic-number/Build/./treewidzard -search   pw = 5  -pl  -premise BreadthFirstSearch ../../inputs/ChromaticNumber_6.txt > /cluster/projects/nn9535k/farhad/2021/15dec/chromatic-number/main-script/job-generation/../../program-outputs/58085750.txt,Wed Dec 15 16:18:36 CET 2021,"Conjecture: Satisfied
", -pl ,00:27:57
/cluster/projects/nn9535k/farhad/2021/15dec/chromatic-number/main-script/job-generation/../../jobs/58085754.sh,-premise,27,../../inputs/ChromaticNumber_6,203,,1-00:00:00,DONE,32G, pw = 5,1,1840K,1,209,15 16:44:23 CET 2021,6,,1,NN9535K,58085754,IsomorphismBreadthFirstSearch,4660871,/cluster/home/farhadvadiee/2021/15dec/chromatic-number/Build/./treewidzard -search   pw = 5  -pl  -premise IsomorphismBreadthFirstSearch ../../inputs/ChromaticNumber_6.txt > /cluster/projects/nn9535k/farhad/2021/15dec/chromatic-number/main-script/job-generation/../../program-outputs/58085754.txt,Wed Dec 15 16:18:36 CET 2021,"Conjecture: Satisfied
", -pl ,00:25:48
/cluster/projects/nn9535k/farhad/2021/15dec/chromatic-number/main-script/job-generation/../../jobs/58085758.sh, ,14,../../inputs/ChromaticNumber_6,876,Error,1-00:00:00,DONE,16G, pw = 6,1,929888K,1,382233,16 16:18:38 CET 2021,6,"slurmstepd: error: *** JOB 4660872 ON c3-47 CANCELLED AT 2021-12-16T16:18:37 DUE TO TIME LIMIT ***
",1,NN9535K,58085758,BreadthFirstSearch,4660872,/cluster/home/farhadvadiee/2021/15dec/chromatic-number/Build/./treewidzard -search   pw = 6  -pl    BreadthFirstSearch ../../inputs/ChromaticNumber_6.txt > /cluster/projects/nn9535k/farhad/2021/15dec/chromatic-number/main-script/job-generation/../../program-outputs/58085758.txt,Wed Dec 15 16:18:36 CET 2021,Not Finished, -pl ,1-00:00:02
/cluster/projects/nn9535k/farhad/2021/15dec/chromatic-number/main-script/job-generation/../../jobs/58085762.sh, ,14,../../inputs/ChromaticNumber_6,876,Error,1-00:00:00,DONE,16G, pw = 6,1,3948K,1,301,16 16:18:37 CET 2021,6,"slurmstepd: error: *** JOB 4660873 ON c3-47 CANCELLED AT 2021-12-16T16:18:37 DUE TO TIME LIMIT ***
",1,NN9535K,58085762,IsomorphismBreadthFirstSearch,4660873,/cluster/home/farhadvadiee/2021/15dec/chromatic-number/Build/./treewidzard -search   pw = 6  -pl    IsomorphismBreadthFirstSearch ../../inputs/ChromaticNumber_6.txt > /cluster/projects/nn9535k/farhad/2021/15dec/chromatic-number/main-script/job-generation/../../program-outputs/58085762.txt,Wed Dec 15 16:18:36 CET 2021,Not Finished, -pl ,1-00:00:02
/cluster/projects/nn9535k/farhad/2021/15dec/chromatic-number/main-script/job-generation/../../jobs/58085766.sh,-premise,14,../../inputs/ChromaticNumber_6,876,Error,1-00:00:00,DONE,16G, pw = 6,1,929032K,1,382233,16 16:18:39 CET 2021,6,"slurmstepd: error: *** JOB 4660874 ON c3-47 CANCELLED AT 2021-12-16T16:18:37 DUE TO TIME LIMIT ***
",1,NN9535K,58085766,BreadthFirstSearch,4660874,/cluster/home/farhadvadiee/2021/15dec/chromatic-number/Build/./treewidzard -search   pw = 6  -pl  -premise BreadthFirstSearch ../../inputs/ChromaticNumber_6.txt > /cluster/projects/nn9535k/farhad/2021/15dec/chromatic-number/main-script/job-generation/../../program-outputs/58085766.txt,Wed Dec 15 16:18:36 CET 2021,Not Finished, -pl ,1-00:00:02
/cluster/projects/nn9535k/farhad/2021/15dec/chromatic-number/main-script/job-generation/../../jobs/58085770.sh,-premise,14,../../inputs/ChromaticNumber_6,876,Error,1-00:00:00,DONE,16G, pw = 6,1,3940K,1,301,16 16:18:39 CET 2021,6,"slurmstepd: error: *** JOB 4660875 ON c3-47 CANCELLED AT 2021-12-16T16:18:37 DUE TO TIME LIMIT ***
",1,NN9535K,58085770,IsomorphismBreadthFirstSearch,4660875,/cluster/home/farhadvadiee/2021/15dec/chromatic-number/Build/./treewidzard -search   pw = 6  -pl  -premise IsomorphismBreadthFirstSearch ../../inputs/ChromaticNumber_6.txt > /cluster/projects/nn9535k/farhad/2021/15dec/chromatic-number/main-script/job-generation/../../program-outputs/58085770.txt,Wed Dec 15 16:18:36 CET 2021,Not Finished, -pl ,1-00:00:02
/cluster/projects/nn9535k/farhad/2021/15dec/chromatic-number/main-script/job-generation/../../jobs/58085774.sh, ,11,../../inputs/ChromaticNumber_6,4111,Error,1-00:00:00,DONE,32G, pw = 7,1,766548K,1,254972,16 16:18:39 CET 2021,6,"slurmstepd: error: *** JOB 4660876 ON c3-46 CANCELLED AT 2021-12-16T16:18:37 DUE TO TIME LIMIT ***
",1,NN9535K,58085774,BreadthFirstSearch,4660876,/cluster/home/farhadvadiee/2021/15dec/chromatic-number/Build/./treewidzard -search   pw = 7  -pl    BreadthFirstSearch ../../inputs/ChromaticNumber_6.txt > /cluster/projects/nn9535k/farhad/2021/15dec/chromatic-number/main-script/job-generation/../../program-outputs/58085774.txt,Wed Dec 15 16:18:36 CET 2021,Not Finished, -pl ,1-00:00:02
/cluster/projects/nn9535k/farhad/2021/15dec/chromatic-number/main-script/job-generation/../../jobs/58085778.sh, ,8,../../inputs/ChromaticNumber_6,4111,Error,1-00:00:00,DONE,32G, pw = 7,1,12772K,1,32,16 16:18:38 CET 2021,6,"slurmstepd: error: *** JOB 4660877 ON c3-46 CANCELLED AT 2021-12-16T16:18:37 DUE TO TIME LIMIT ***
",1,NN9535K,58085778,IsomorphismBreadthFirstSearch,4660877,/cluster/home/farhadvadiee/2021/15dec/chromatic-number/Build/./treewidzard -search   pw = 7  -pl    IsomorphismBreadthFirstSearch ../../inputs/ChromaticNumber_6.txt > /cluster/projects/nn9535k/farhad/2021/15dec/chromatic-number/main-script/job-generation/../../program-outputs/58085778.txt,Wed Dec 15 16:18:36 CET 2021,Not Finished, -pl ,1-00:00:02
/cluster/projects/nn9535k/farhad/2021/15dec/chromatic-number/main-script/job-generation/../../jobs/58085782.sh,-premise,11,../../inputs/ChromaticNumber_6,4111,Error,1-00:00:00,DONE,32G, pw = 7,1,766544K,1,254972,16 16:18:39 CET 2021,6,"slurmstepd: error: *** JOB 4660878 ON c3-46 CANCELLED AT 2021-12-16T16:18:37 DUE TO TIME LIMIT ***
",1,NN9535K,58085782,BreadthFirstSearch,4660878,/cluster/home/farhadvadiee/2021/15dec/chromatic-number/Build/./treewidzard -search   pw = 7  -pl  -premise BreadthFirstSearch ../../inputs/ChromaticNumber_6.txt > /cluster/projects/nn9535k/farhad/2021/15dec/chromatic-number/main-script/job-generation/../../program-outputs/58085782.txt,Wed Dec 15 16:18:36 CET 2021,Not Finished, -pl ,1-00:00:02
/cluster/projects/nn9535k/farhad/2021/15dec/chromatic-number/main-script/job-generation/../../jobs/58085786.sh,-premise,8,../../inputs/ChromaticNumber_6,4111,Error,1-00:00:00,DONE,32G, pw = 7,1,12772K,1,32,16 16:18:37 CET 2021,6,"slurmstepd: error: *** JOB 4660879 ON c3-46 CANCELLED AT 2021-12-16T16:18:37 DUE TO TIME LIMIT ***
",1,NN9535K,58085786,IsomorphismBreadthFirstSearch,4660879,/cluster/home/farhadvadiee/2021/15dec/chromatic-number/Build/./treewidzard -search   pw = 7  -pl  -premise IsomorphismBreadthFirstSearch ../../inputs/ChromaticNumber_6.txt > /cluster/projects/nn9535k/farhad/2021/15dec/chromatic-number/main-script/job-generation/../../program-outputs/58085786.txt,Wed Dec 15 16:18:36 CET 2021,Not Finished, -pl ,1-00:00:02
