max-rss,error,input,job-name,account,cpus-per-task,ntasks,elapsed,all-states,start,MaxDegree,job-id,time,script-file,Flags,max-witness-size,mem-per-cpu,Search Options,finish,conjecture-status, Search Type,error-output,status,width,iteration,ntasks-per-node,command
0,,../../inputs/MaxDegree_3,19562228,NN9535K,1,1,00:00:01,70,Wed Dec 22 18:59:23 CET 2021,3,4728479,14-00:00:00,/cluster/projects/nn9535k/farhad/2021/22dec/max-degree-iso-bfs/main-script/job-generation/../../jobs/19562228.sh, -pl -pdbgn ,1,2G,-premise,22 18:59:24 CET 2021,"Conjecture: Satisfied
",IsomorphismBreadthFirstSearch,,DONE, pw = 3,13,1,/cluster/home/farhadvadiee/2021/22dec/max-degree-iso-bfs/Build/./treewidzard -search   pw = 3  -pl -pdbgn  -premise IsomorphismBreadthFirstSearch ../../inputs/MaxDegree_3.txt > /cluster/projects/nn9535k/farhad/2021/22dec/max-degree-iso-bfs/main-script/job-generation/../../program-outputs/19562228.txt
0,,../../inputs/MaxDegree_3,19562233,NN9535K,1,1,00:00:09,132,Wed Dec 22 18:59:23 CET 2021,3,4728480,14-00:00:00,/cluster/projects/nn9535k/farhad/2021/22dec/max-degree-iso-bfs/main-script/job-generation/../../jobs/19562233.sh, -pl -pdbgn ,1,2G, ,22 18:59:32 CET 2021,"Conjecture: Satisfied
",IsomorphismBreadthFirstSearch,,DONE, pw = 4,16,1,/cluster/home/farhadvadiee/2021/22dec/max-degree-iso-bfs/Build/./treewidzard -search   pw = 4  -pl -pdbgn    IsomorphismBreadthFirstSearch ../../inputs/MaxDegree_3.txt > /cluster/projects/nn9535k/farhad/2021/22dec/max-degree-iso-bfs/main-script/job-generation/../../program-outputs/19562233.txt
0,,../../inputs/MaxDegree_3,19562237,NN9535K,1,1,00:00:09,126,Wed Dec 22 18:59:23 CET 2021,3,4728481,14-00:00:00,/cluster/projects/nn9535k/farhad/2021/22dec/max-degree-iso-bfs/main-script/job-generation/../../jobs/19562237.sh, -pl -pdbgn ,1,2G,-premise,22 18:59:32 CET 2021,"Conjecture: Satisfied
",IsomorphismBreadthFirstSearch,,DONE, pw = 4,16,1,/cluster/home/farhadvadiee/2021/22dec/max-degree-iso-bfs/Build/./treewidzard -search   pw = 4  -pl -pdbgn  -premise IsomorphismBreadthFirstSearch ../../inputs/MaxDegree_3.txt > /cluster/projects/nn9535k/farhad/2021/22dec/max-degree-iso-bfs/main-script/job-generation/../../program-outputs/19562237.txt
4016K,,../../inputs/MaxDegree_3,19562242,NN9535K,1,1,00:04:58,217,Wed Dec 22 18:59:23 CET 2021,3,4728482,14-00:00:00,/cluster/projects/nn9535k/farhad/2021/22dec/max-degree-iso-bfs/main-script/job-generation/../../jobs/19562242.sh, -pl -pdbgn ,1,2G, ,22 19:04:22 CET 2021,"Conjecture: Satisfied
",IsomorphismBreadthFirstSearch,,DONE, pw = 5,18,1,/cluster/home/farhadvadiee/2021/22dec/max-degree-iso-bfs/Build/./treewidzard -search   pw = 5  -pl -pdbgn    IsomorphismBreadthFirstSearch ../../inputs/MaxDegree_3.txt > /cluster/projects/nn9535k/farhad/2021/22dec/max-degree-iso-bfs/main-script/job-generation/../../program-outputs/19562242.txt
4024K,,../../inputs/MaxDegree_3,19562247,NN9535K,1,1,00:04:58,210,Wed Dec 22 18:59:23 CET 2021,3,4728483,14-00:00:00,/cluster/projects/nn9535k/farhad/2021/22dec/max-degree-iso-bfs/main-script/job-generation/../../jobs/19562247.sh, -pl -pdbgn ,1,2G,-premise,22 19:04:21 CET 2021,"Conjecture: Satisfied
",IsomorphismBreadthFirstSearch,,DONE, pw = 5,18,1,/cluster/home/farhadvadiee/2021/22dec/max-degree-iso-bfs/Build/./treewidzard -search   pw = 5  -pl -pdbgn  -premise IsomorphismBreadthFirstSearch ../../inputs/MaxDegree_3.txt > /cluster/projects/nn9535k/farhad/2021/22dec/max-degree-iso-bfs/main-script/job-generation/../../program-outputs/19562247.txt
13660K,,../../inputs/MaxDegree_3,19562252,NN9535K,1,1,03:31:49,338,Wed Dec 22 18:59:23 CET 2021,3,4728484,14-00:00:00,/cluster/projects/nn9535k/farhad/2021/22dec/max-degree-iso-bfs/main-script/job-generation/../../jobs/19562252.sh, -pl -pdbgn ,1,2G, ,22 22:31:12 CET 2021,"Conjecture: Satisfied
",IsomorphismBreadthFirstSearch,,DONE, pw = 6,21,1,/cluster/home/farhadvadiee/2021/22dec/max-degree-iso-bfs/Build/./treewidzard -search   pw = 6  -pl -pdbgn    IsomorphismBreadthFirstSearch ../../inputs/MaxDegree_3.txt > /cluster/projects/nn9535k/farhad/2021/22dec/max-degree-iso-bfs/main-script/job-generation/../../program-outputs/19562252.txt
13656K,,../../inputs/MaxDegree_3,19562258,NN9535K,1,1,03:31:45,330,Wed Dec 22 18:59:23 CET 2021,3,4728485,14-00:00:00,/cluster/projects/nn9535k/farhad/2021/22dec/max-degree-iso-bfs/main-script/job-generation/../../jobs/19562258.sh, -pl -pdbgn ,1,2G,-premise,22 22:31:08 CET 2021,"Conjecture: Satisfied
",IsomorphismBreadthFirstSearch,,DONE, pw = 6,21,1,/cluster/home/farhadvadiee/2021/22dec/max-degree-iso-bfs/Build/./treewidzard -search   pw = 6  -pl -pdbgn  -premise IsomorphismBreadthFirstSearch ../../inputs/MaxDegree_3.txt > /cluster/projects/nn9535k/farhad/2021/22dec/max-degree-iso-bfs/main-script/job-generation/../../program-outputs/19562258.txt
54732K,,../../inputs/MaxDegree_3,19562263,NN9535K,1,1,7-18:51:37,504,Wed Dec 22 18:59:23 CET 2021,3,4728486,14-00:00:00,/cluster/projects/nn9535k/farhad/2021/22dec/max-degree-iso-bfs/main-script/job-generation/../../jobs/19562263.sh, -pl -pdbgn ,1,2G, ,30 13:51:01 CET 2021,"Conjecture: Satisfied
",IsomorphismBreadthFirstSearch,,DONE, pw = 7,23,1,/cluster/home/farhadvadiee/2021/22dec/max-degree-iso-bfs/Build/./treewidzard -search   pw = 7  -pl -pdbgn    IsomorphismBreadthFirstSearch ../../inputs/MaxDegree_3.txt > /cluster/projects/nn9535k/farhad/2021/22dec/max-degree-iso-bfs/main-script/job-generation/../../program-outputs/19562263.txt
54720K,,../../inputs/MaxDegree_3,19562269,NN9535K,1,1,7-18:33:49,495,Wed Dec 22 18:59:23 CET 2021,3,4728487,14-00:00:00,/cluster/projects/nn9535k/farhad/2021/22dec/max-degree-iso-bfs/main-script/job-generation/../../jobs/19562269.sh, -pl -pdbgn ,1,2G,-premise,30 13:33:13 CET 2021,"Conjecture: Satisfied
",IsomorphismBreadthFirstSearch,,DONE, pw = 7,23,1,/cluster/home/farhadvadiee/2021/22dec/max-degree-iso-bfs/Build/./treewidzard -search   pw = 7  -pl -pdbgn  -premise IsomorphismBreadthFirstSearch ../../inputs/MaxDegree_3.txt > /cluster/projects/nn9535k/farhad/2021/22dec/max-degree-iso-bfs/main-script/job-generation/../../program-outputs/19562269.txt
0,,../../inputs/MaxDegree_4,19562274,NN9535K,1,1,00:00:01,24,Wed Dec 22 18:59:23 CET 2021,4,4728488,14-00:00:00,/cluster/projects/nn9535k/farhad/2021/22dec/max-degree-iso-bfs/main-script/job-generation/../../jobs/19562274.sh, -pl -pdbgn ,1,2G, ,22 18:59:25 CET 2021,"Conjecture: Satisfied
",IsomorphismBreadthFirstSearch,,DONE, pw = 1,10,1,/cluster/home/farhadvadiee/2021/22dec/max-degree-iso-bfs/Build/./treewidzard -search   pw = 1  -pl -pdbgn    IsomorphismBreadthFirstSearch ../../inputs/MaxDegree_4.txt > /cluster/projects/nn9535k/farhad/2021/22dec/max-degree-iso-bfs/main-script/job-generation/../../program-outputs/19562274.txt
0,,../../inputs/MaxDegree_4,19562279,NN9535K,1,1,00:00:01,21,Wed Dec 22 18:59:23 CET 2021,4,4728489,14-00:00:00,/cluster/projects/nn9535k/farhad/2021/22dec/max-degree-iso-bfs/main-script/job-generation/../../jobs/19562279.sh, -pl -pdbgn ,1,2G,-premise,22 18:59:26 CET 2021,"Conjecture: Satisfied
",IsomorphismBreadthFirstSearch,,DONE, pw = 1,9,1,/cluster/home/farhadvadiee/2021/22dec/max-degree-iso-bfs/Build/./treewidzard -search   pw = 1  -pl -pdbgn  -premise IsomorphismBreadthFirstSearch ../../inputs/MaxDegree_4.txt > /cluster/projects/nn9535k/farhad/2021/22dec/max-degree-iso-bfs/main-script/job-generation/../../program-outputs/19562279.txt
0,,../../inputs/MaxDegree_4,19562284,NN9535K,1,1,00:00:01,60,Wed Dec 22 18:59:23 CET 2021,4,4728490,14-00:00:00,/cluster/projects/nn9535k/farhad/2021/22dec/max-degree-iso-bfs/main-script/job-generation/../../jobs/19562284.sh, -pl -pdbgn ,1,2G, ,22 18:59:26 CET 2021,"Conjecture: Satisfied
",IsomorphismBreadthFirstSearch,,DONE, pw = 2,12,1,/cluster/home/farhadvadiee/2021/22dec/max-degree-iso-bfs/Build/./treewidzard -search   pw = 2  -pl -pdbgn    IsomorphismBreadthFirstSearch ../../inputs/MaxDegree_4.txt > /cluster/projects/nn9535k/farhad/2021/22dec/max-degree-iso-bfs/main-script/job-generation/../../program-outputs/19562284.txt
0,,../../inputs/MaxDegree_4,19562289,NN9535K,1,1,00:00:01,56,Wed Dec 22 18:59:23 CET 2021,4,4728491,14-00:00:00,/cluster/projects/nn9535k/farhad/2021/22dec/max-degree-iso-bfs/main-script/job-generation/../../jobs/19562289.sh, -pl -pdbgn ,1,2G,-premise,22 18:59:25 CET 2021,"Conjecture: Satisfied
",IsomorphismBreadthFirstSearch,,DONE, pw = 2,12,1,/cluster/home/farhadvadiee/2021/22dec/max-degree-iso-bfs/Build/./treewidzard -search   pw = 2  -pl -pdbgn  -premise IsomorphismBreadthFirstSearch ../../inputs/MaxDegree_4.txt > /cluster/projects/nn9535k/farhad/2021/22dec/max-degree-iso-bfs/main-script/job-generation/../../program-outputs/19562289.txt
0,,../../inputs/MaxDegree_4,19562294,NN9535K,1,1,00:00:03,131,Wed Dec 22 18:59:24 CET 2021,4,4728492,14-00:00:00,/cluster/projects/nn9535k/farhad/2021/22dec/max-degree-iso-bfs/main-script/job-generation/../../jobs/19562294.sh, -pl -pdbgn ,1,2G, ,22 18:59:27 CET 2021,"Conjecture: Satisfied
",IsomorphismBreadthFirstSearch,,DONE, pw = 3,15,1,/cluster/home/farhadvadiee/2021/22dec/max-degree-iso-bfs/Build/./treewidzard -search   pw = 3  -pl -pdbgn    IsomorphismBreadthFirstSearch ../../inputs/MaxDegree_4.txt > /cluster/projects/nn9535k/farhad/2021/22dec/max-degree-iso-bfs/main-script/job-generation/../../program-outputs/19562294.txt
0,,../../inputs/MaxDegree_4,19562299,NN9535K,1,1,00:00:04,126,Wed Dec 22 18:59:24 CET 2021,4,4728493,14-00:00:00,/cluster/projects/nn9535k/farhad/2021/22dec/max-degree-iso-bfs/main-script/job-generation/../../jobs/19562299.sh, -pl -pdbgn ,1,2G,-premise,22 18:59:27 CET 2021,"Conjecture: Satisfied
",IsomorphismBreadthFirstSearch,,DONE, pw = 3,15,1,/cluster/home/farhadvadiee/2021/22dec/max-degree-iso-bfs/Build/./treewidzard -search   pw = 3  -pl -pdbgn  -premise IsomorphismBreadthFirstSearch ../../inputs/MaxDegree_4.txt > /cluster/projects/nn9535k/farhad/2021/22dec/max-degree-iso-bfs/main-script/job-generation/../../program-outputs/19562299.txt
2844K,,../../inputs/MaxDegree_4,19562304,NN9535K,1,1,00:00:47,258,Wed Dec 22 18:59:23 CET 2021,4,4728494,14-00:00:00,/cluster/projects/nn9535k/farhad/2021/22dec/max-degree-iso-bfs/main-script/job-generation/../../jobs/19562304.sh, -pl -pdbgn ,1,2G, ,22 19:00:10 CET 2021,"Conjecture: Satisfied
",IsomorphismBreadthFirstSearch,,DONE, pw = 4,18,1,/cluster/home/farhadvadiee/2021/22dec/max-degree-iso-bfs/Build/./treewidzard -search   pw = 4  -pl -pdbgn    IsomorphismBreadthFirstSearch ../../inputs/MaxDegree_4.txt > /cluster/projects/nn9535k/farhad/2021/22dec/max-degree-iso-bfs/main-script/job-generation/../../program-outputs/19562304.txt
2840K,,../../inputs/MaxDegree_4,19562309,NN9535K,1,1,00:00:47,252,Wed Dec 22 18:59:23 CET 2021,4,4728495,14-00:00:00,/cluster/projects/nn9535k/farhad/2021/22dec/max-degree-iso-bfs/main-script/job-generation/../../jobs/19562309.sh, -pl -pdbgn ,1,2G,-premise,22 19:00:10 CET 2021,"Conjecture: Satisfied
",IsomorphismBreadthFirstSearch,,DONE, pw = 4,18,1,/cluster/home/farhadvadiee/2021/22dec/max-degree-iso-bfs/Build/./treewidzard -search   pw = 4  -pl -pdbgn  -premise IsomorphismBreadthFirstSearch ../../inputs/MaxDegree_4.txt > /cluster/projects/nn9535k/farhad/2021/22dec/max-degree-iso-bfs/main-script/job-generation/../../program-outputs/19562309.txt
11804K,,../../inputs/MaxDegree_4,19562315,NN9535K,1,1,00:39:56,469,Wed Dec 22 18:59:23 CET 2021,4,4728496,14-00:00:00,/cluster/projects/nn9535k/farhad/2021/22dec/max-degree-iso-bfs/main-script/job-generation/../../jobs/19562315.sh, -pl -pdbgn ,1,2G, ,22 19:39:19 CET 2021,"Conjecture: Satisfied
",IsomorphismBreadthFirstSearch,,DONE, pw = 5,21,1,/cluster/home/farhadvadiee/2021/22dec/max-degree-iso-bfs/Build/./treewidzard -search   pw = 5  -pl -pdbgn    IsomorphismBreadthFirstSearch ../../inputs/MaxDegree_4.txt > /cluster/projects/nn9535k/farhad/2021/22dec/max-degree-iso-bfs/main-script/job-generation/../../program-outputs/19562315.txt
11792K,,../../inputs/MaxDegree_4,19562320,NN9535K,1,1,00:39:55,462,Wed Dec 22 18:59:23 CET 2021,4,4728497,14-00:00:00,/cluster/projects/nn9535k/farhad/2021/22dec/max-degree-iso-bfs/main-script/job-generation/../../jobs/19562320.sh, -pl -pdbgn ,1,2G,-premise,22 19:39:18 CET 2021,"Conjecture: Satisfied
",IsomorphismBreadthFirstSearch,,DONE, pw = 5,21,1,/cluster/home/farhadvadiee/2021/22dec/max-degree-iso-bfs/Build/./treewidzard -search   pw = 5  -pl -pdbgn  -premise IsomorphismBreadthFirstSearch ../../inputs/MaxDegree_4.txt > /cluster/projects/nn9535k/farhad/2021/22dec/max-degree-iso-bfs/main-script/job-generation/../../program-outputs/19562320.txt
59040K,,../../inputs/MaxDegree_4,19562325,NN9535K,1,1,1-20:13:08,800,Wed Dec 22 18:59:23 CET 2021,4,4728498,14-00:00:00,/cluster/projects/nn9535k/farhad/2021/22dec/max-degree-iso-bfs/main-script/job-generation/../../jobs/19562325.sh, -pl -pdbgn ,1,2G, ,24 15:12:31 CET 2021,"Conjecture: Satisfied
",IsomorphismBreadthFirstSearch,,DONE, pw = 6,24,1,/cluster/home/farhadvadiee/2021/22dec/max-degree-iso-bfs/Build/./treewidzard -search   pw = 6  -pl -pdbgn    IsomorphismBreadthFirstSearch ../../inputs/MaxDegree_4.txt > /cluster/projects/nn9535k/farhad/2021/22dec/max-degree-iso-bfs/main-script/job-generation/../../program-outputs/19562325.txt
59008K,,../../inputs/MaxDegree_4,19562331,NN9535K,1,1,1-20:13:40,792,Wed Dec 22 18:59:23 CET 2021,4,4728499,14-00:00:00,/cluster/projects/nn9535k/farhad/2021/22dec/max-degree-iso-bfs/main-script/job-generation/../../jobs/19562331.sh, -pl -pdbgn ,1,2G,-premise,24 15:13:04 CET 2021,"Conjecture: Satisfied
",IsomorphismBreadthFirstSearch,,DONE, pw = 6,24,1,/cluster/home/farhadvadiee/2021/22dec/max-degree-iso-bfs/Build/./treewidzard -search   pw = 6  -pl -pdbgn  -premise IsomorphismBreadthFirstSearch ../../inputs/MaxDegree_4.txt > /cluster/projects/nn9535k/farhad/2021/22dec/max-degree-iso-bfs/main-script/job-generation/../../program-outputs/19562331.txt
134784K,"slurmstepd: error: *** JOB 4728500 ON c3-53 CANCELLED AT 2022-01-05T19:37:50 DUE TO TIME LIMIT ***
",../../inputs/MaxDegree_4,19562336,NN9535K,1,1,14-00:00:0,751,Wed Dec 22 18:59:23 CET 2021,4,4728500,14-00:00:00,/cluster/projects/nn9535k/farhad/2021/22dec/max-degree-iso-bfs/main-script/job-generation/../../jobs/19562336.sh, -pl -pdbgn ,1,2G, ,5 19:37:51 CET 2022,Not Finished,IsomorphismBreadthFirstSearch,Error,DONE, pw = 7,15,1,/cluster/home/farhadvadiee/2021/22dec/max-degree-iso-bfs/Build/./treewidzard -search   pw = 7  -pl -pdbgn    IsomorphismBreadthFirstSearch ../../inputs/MaxDegree_4.txt > /cluster/projects/nn9535k/farhad/2021/22dec/max-degree-iso-bfs/main-script/job-generation/../../program-outputs/19562336.txt
135236K,"slurmstepd: error: *** JOB 4728501 ON c3-53 CANCELLED AT 2022-01-05T19:37:50 DUE TO TIME LIMIT ***
",../../inputs/MaxDegree_4,19562341,NN9535K,1,1,14-00:00:0,742,Wed Dec 22 18:59:23 CET 2021,4,4728501,14-00:00:00,/cluster/projects/nn9535k/farhad/2021/22dec/max-degree-iso-bfs/main-script/job-generation/../../jobs/19562341.sh, -pl -pdbgn ,1,2G,-premise,5 19:37:52 CET 2022,Not Finished,IsomorphismBreadthFirstSearch,Error,DONE, pw = 7,15,1,/cluster/home/farhadvadiee/2021/22dec/max-degree-iso-bfs/Build/./treewidzard -search   pw = 7  -pl -pdbgn  -premise IsomorphismBreadthFirstSearch ../../inputs/MaxDegree_4.txt > /cluster/projects/nn9535k/farhad/2021/22dec/max-degree-iso-bfs/main-script/job-generation/../../program-outputs/19562341.txt
0,,../../inputs/MaxDegree_5,19562346,NN9535K,1,1,00:00:02,31,Wed Dec 22 18:59:24 CET 2021,5,4728502,14-00:00:00,/cluster/projects/nn9535k/farhad/2021/22dec/max-degree-iso-bfs/main-script/job-generation/../../jobs/19562346.sh, -pl -pdbgn ,1,2G, ,22 18:59:27 CET 2021,"Conjecture: Satisfied
",IsomorphismBreadthFirstSearch,,DONE, pw = 1,11,1,/cluster/home/farhadvadiee/2021/22dec/max-degree-iso-bfs/Build/./treewidzard -search   pw = 1  -pl -pdbgn    IsomorphismBreadthFirstSearch ../../inputs/MaxDegree_5.txt > /cluster/projects/nn9535k/farhad/2021/22dec/max-degree-iso-bfs/main-script/job-generation/../../program-outputs/19562346.txt
0,,../../inputs/MaxDegree_5,19562351,NN9535K,1,1,00:00:02,28,Wed Dec 22 18:59:24 CET 2021,5,4728503,14-00:00:00,/cluster/projects/nn9535k/farhad/2021/22dec/max-degree-iso-bfs/main-script/job-generation/../../jobs/19562351.sh, -pl -pdbgn ,1,2G,-premise,22 18:59:27 CET 2021,"Conjecture: Satisfied
",IsomorphismBreadthFirstSearch,,DONE, pw = 1,10,1,/cluster/home/farhadvadiee/2021/22dec/max-degree-iso-bfs/Build/./treewidzard -search   pw = 1  -pl -pdbgn  -premise IsomorphismBreadthFirstSearch ../../inputs/MaxDegree_5.txt > /cluster/projects/nn9535k/farhad/2021/22dec/max-degree-iso-bfs/main-script/job-generation/../../program-outputs/19562351.txt
0,,../../inputs/MaxDegree_5,19562356,NN9535K,1,1,00:00:03,88,Wed Dec 22 18:59:24 CET 2021,5,4728504,14-00:00:00,/cluster/projects/nn9535k/farhad/2021/22dec/max-degree-iso-bfs/main-script/job-generation/../../jobs/19562356.sh, -pl -pdbgn ,1,2G, ,22 18:59:27 CET 2021,"Conjecture: Satisfied
",IsomorphismBreadthFirstSearch,,DONE, pw = 2,14,1,/cluster/home/farhadvadiee/2021/22dec/max-degree-iso-bfs/Build/./treewidzard -search   pw = 2  -pl -pdbgn    IsomorphismBreadthFirstSearch ../../inputs/MaxDegree_5.txt > /cluster/projects/nn9535k/farhad/2021/22dec/max-degree-iso-bfs/main-script/job-generation/../../program-outputs/19562356.txt
0,,../../inputs/MaxDegree_5,19562361,NN9535K,1,1,00:00:03,84,Wed Dec 22 18:59:24 CET 2021,5,4728505,14-00:00:00,/cluster/projects/nn9535k/farhad/2021/22dec/max-degree-iso-bfs/main-script/job-generation/../../jobs/19562361.sh, -pl -pdbgn ,1,2G,-premise,22 18:59:27 CET 2021,"Conjecture: Satisfied
",IsomorphismBreadthFirstSearch,,DONE, pw = 2,14,1,/cluster/home/farhadvadiee/2021/22dec/max-degree-iso-bfs/Build/./treewidzard -search   pw = 2  -pl -pdbgn  -premise IsomorphismBreadthFirstSearch ../../inputs/MaxDegree_5.txt > /cluster/projects/nn9535k/farhad/2021/22dec/max-degree-iso-bfs/main-script/job-generation/../../program-outputs/19562361.txt
0,,../../inputs/MaxDegree_5,19562366,NN9535K,1,1,00:00:06,215,Wed Dec 22 18:59:24 CET 2021,5,4728506,14-00:00:00,/cluster/projects/nn9535k/farhad/2021/22dec/max-degree-iso-bfs/main-script/job-generation/../../jobs/19562366.sh, -pl -pdbgn ,1,2G, ,22 18:59:30 CET 2021,"Conjecture: Satisfied
",IsomorphismBreadthFirstSearch,,DONE, pw = 3,17,1,/cluster/home/farhadvadiee/2021/22dec/max-degree-iso-bfs/Build/./treewidzard -search   pw = 3  -pl -pdbgn    IsomorphismBreadthFirstSearch ../../inputs/MaxDegree_5.txt > /cluster/projects/nn9535k/farhad/2021/22dec/max-degree-iso-bfs/main-script/job-generation/../../program-outputs/19562366.txt
0,,../../inputs/MaxDegree_5,19562372,NN9535K,1,1,00:00:07,210,Wed Dec 22 18:59:24 CET 2021,5,4728507,14-00:00:00,/cluster/projects/nn9535k/farhad/2021/22dec/max-degree-iso-bfs/main-script/job-generation/../../jobs/19562372.sh, -pl -pdbgn ,1,2G,-premise,22 18:59:30 CET 2021,"Conjecture: Satisfied
",IsomorphismBreadthFirstSearch,,DONE, pw = 3,17,1,/cluster/home/farhadvadiee/2021/22dec/max-degree-iso-bfs/Build/./treewidzard -search   pw = 3  -pl -pdbgn  -premise IsomorphismBreadthFirstSearch ../../inputs/MaxDegree_5.txt > /cluster/projects/nn9535k/farhad/2021/22dec/max-degree-iso-bfs/main-script/job-generation/../../program-outputs/19562372.txt
6004K,,../../inputs/MaxDegree_5,19562377,NN9535K,1,1,00:03:10,468,Wed Dec 22 18:59:24 CET 2021,5,4728508,14-00:00:00,/cluster/projects/nn9535k/farhad/2021/22dec/max-degree-iso-bfs/main-script/job-generation/../../jobs/19562377.sh, -pl -pdbgn ,1,2G, ,22 19:02:33 CET 2021,"Conjecture: Satisfied
",IsomorphismBreadthFirstSearch,,DONE, pw = 4,21,1,/cluster/home/farhadvadiee/2021/22dec/max-degree-iso-bfs/Build/./treewidzard -search   pw = 4  -pl -pdbgn    IsomorphismBreadthFirstSearch ../../inputs/MaxDegree_5.txt > /cluster/projects/nn9535k/farhad/2021/22dec/max-degree-iso-bfs/main-script/job-generation/../../program-outputs/19562377.txt
5996K,,../../inputs/MaxDegree_5,19562383,NN9535K,1,1,00:03:10,462,Wed Dec 22 18:59:24 CET 2021,5,4728509,14-00:00:00,/cluster/projects/nn9535k/farhad/2021/22dec/max-degree-iso-bfs/main-script/job-generation/../../jobs/19562383.sh, -pl -pdbgn ,1,2G,-premise,22 19:02:34 CET 2021,"Conjecture: Satisfied
",IsomorphismBreadthFirstSearch,,DONE, pw = 4,21,1,/cluster/home/farhadvadiee/2021/22dec/max-degree-iso-bfs/Build/./treewidzard -search   pw = 4  -pl -pdbgn  -premise IsomorphismBreadthFirstSearch ../../inputs/MaxDegree_5.txt > /cluster/projects/nn9535k/farhad/2021/22dec/max-degree-iso-bfs/main-script/job-generation/../../program-outputs/19562383.txt
32876K,,../../inputs/MaxDegree_5,19562388,NN9535K,1,1,04:00:51,931,Wed Dec 22 18:59:24 CET 2021,5,4728510,14-00:00:00,/cluster/projects/nn9535k/farhad/2021/22dec/max-degree-iso-bfs/main-script/job-generation/../../jobs/19562388.sh, -pl -pdbgn ,1,2G, ,22 23:00:15 CET 2021,"Conjecture: Satisfied
",IsomorphismBreadthFirstSearch,,DONE, pw = 5,24,1,/cluster/home/farhadvadiee/2021/22dec/max-degree-iso-bfs/Build/./treewidzard -search   pw = 5  -pl -pdbgn    IsomorphismBreadthFirstSearch ../../inputs/MaxDegree_5.txt > /cluster/projects/nn9535k/farhad/2021/22dec/max-degree-iso-bfs/main-script/job-generation/../../program-outputs/19562388.txt
32888K,,../../inputs/MaxDegree_5,19562393,NN9535K,1,1,03:59:47,924,Wed Dec 22 18:59:24 CET 2021,5,4728511,14-00:00:00,/cluster/projects/nn9535k/farhad/2021/22dec/max-degree-iso-bfs/main-script/job-generation/../../jobs/19562393.sh, -pl -pdbgn ,1,2G,-premise,22 22:59:10 CET 2021,"Conjecture: Satisfied
",IsomorphismBreadthFirstSearch,,DONE, pw = 5,24,1,/cluster/home/farhadvadiee/2021/22dec/max-degree-iso-bfs/Build/./treewidzard -search   pw = 5  -pl -pdbgn  -premise IsomorphismBreadthFirstSearch ../../inputs/MaxDegree_5.txt > /cluster/projects/nn9535k/farhad/2021/22dec/max-degree-iso-bfs/main-script/job-generation/../../program-outputs/19562393.txt
